Photo ID;Title;Description;Photo URL;Photo date;Photo height;Photo width;Photo Licence;Album ID;Album name;Source URL;Tags
27411457724.0;Astronaut Duane G. Carey;Astronaut Duane G. Carey, STS-109 pilot, speaks from the lectern in Hangar 990 at Ellington Field during the crew return ceremonies.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/8c72a57ba65e652394f982517bf679d2;2016-07-01;2008.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411457724/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
35894531532.0;Hubble Tools on Display during NASA Social;"This case in the Space Telescope Operations Control Center displays hardware and tools used to repair the Hubble Space Telescope during Servicing Mission 4 in 2009.  All of the tools and hardware in this case were used to repair the Advanced Camera for Surveys, which is one of Hubble's workhorse science instruments.

More than 40 of NASA's followers on social media traveled from across the country to attend a NASA Social event on April 23, 2015, in celebration of the 25th anniversary of the launch of the Hubble Space Telescope. The day-long event began by attending the unveiling of a 25th anniversary image at a NASA press conference at the Newseum in Washington, DC. The participants then traveled to NASA's Goddard Space Flight Center where they took part in behind-the-scenes tours of different laboratories, ending with a viewing of the Hubble control center and a hands-on demonstration of the tools used during the Hubble servicing missions.

Credit: NASA/Goddard/Debbie Mccallum

<b><a href=""http://www.nasa.gov/audience/formedia/features/MP_Photo_Guidelines.html"" rel=""nofollow"">NASA image use policy</a></b>";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/27887af9b38fc6e8f5aae1319024f59c;2015-04-23;1665.0;2700.0;CC BY-NC-SA;7.21576842851e+16;Hubble 25 NASA Social;https://www.flickr.com/photos/nasahubble/35894531532/in/album-72157684285103700;nasasocial hubblespacetelescope hubble25thanniversary nasagoddardspaceflightcenter advancedcameraforsurveys hubblerepairtools servicingmission4 astronauttools spacetelescopeoperationscontrolcenter hubblesocialmediaevent socialmedia nasa hubble goddard goddardspaceflightcenter
35894531392.0;Hubble Tool Demonstration during NASA Social;"Russell Werneth, the former Extra Vehicular Activity (EVA) Manager for the Hubble Space Telescope, discusses Hubble and the servicing missions with a NASA Social participant. Tools used to repair Hubble are displayed on the table below him.

More than 40 of NASA's followers on social media traveled from across the country to attend a NASA Social event on April 23, 2015, in celebration of the 25th anniversary of the launch of the Hubble Space Telescope. The day-long event began by attending the unveiling of a 25th anniversary image at a NASA press conference at the Newseum in Washington, DC. The participants then traveled to NASA's Goddard Space Flight Center where they took part in behind-the-scenes tours of different laboratories, ending with a viewing of the Hubble control center and a hands-on demonstration of the tools used during the Hubble servicing missions. 

Credit: NASA/Goddard/Debbie Mccallum

<b><a href=""http://www.nasa.gov/audience/formedia/features/MP_Photo_Guidelines.html"" rel=""nofollow"">NASA image use policy</a></b>";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/483d911244a71d507bf76cb047cd62fe;2015-04-23;1797.0;2700.0;CC BY-NC-SA;7.21576842851e+16;Hubble 25 NASA Social;https://www.flickr.com/photos/nasahubble/35894531392/in/album-72157684285103700;nasasocial hubblespacetelescope hubble25thanniversary nasagoddardspaceflightcenter extravehicularactivitymanager russellwerneth hubbletooldemonstration hubblerepairtools astronauttools hubblesocialmediaevent socialmedia nasa hubble goddard goddardspaceflightcenter
28023938542.0;Crew Insignia;"The mission insignia for NASA's STS-31 mission features the Hubble Space Telescope (HST) in its observing configuration against a background of the universe it will study. The cosmos includes a stylistic depiction of galaxies in recognition of the contribution made by Sir Edwin Hubble to our understanding of the nature of galaxies and the expansion of the universe. The STS-31 crew points out that it is in honor of Hubble?s work ?that this great observatory in space bears his name.? The depicted space shuttle trails a spectrum symbolic of both the red shift observations that were so important to Hubble?s work and new information which will be obtained with the HST. Encircling the artwork, designed by the crew, are the names of its members: Loren J. Shriver, commander; Charles F. Bolden, pilot; and Steven A. Hawley, Bruce McCandless II and Kathryn D. Sullivan, mission specialists. 

The NASA insignia design for space shuttle flights is reserved for use by the astronauts and for other official use as the NASA Administrator may authorize. Public availability has been approved only in the form of illustrations by the various news media. When and if there is any change in this policy, which is not anticipated, it will be publicly announced. Photo credit: NASA";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/4c9554b95874caf7f035afd29e8f1e50;2008-09-04;2650.0;3860.0;CC BY;7.21576703987e+16;Hubble Deployment;https://www.flickr.com/photos/nasahubble/28023938542/in/album-72157670398668500;hubble hubblespacetelescope nasa hubbledeployment sts31
35894531452.0;Hubble NASA Social Group Tour;"Social media invitees exit the Operations Support Room in Hubble's Space Telescope Operations Control Center after hearing an overview of Hubble's flight operations.

More than 40 of NASA's followers on social media traveled from across the country to attend a NASA Social event on April 23, 2015, in celebration of the 25th anniversary of the launch of the Hubble Space Telescope. The day-long event began by attending the unveiling of a 25th anniversary image at a NASA press conference at the Newseum in Washington, DC. The participants then traveled to NASA's Goddard Space Flight Center where they took part in behind-the-scenes tours of different laboratories, ending with a viewing of the Hubble control center and a hands-on demonstration of the tools used during the Hubble servicing missions. 

Credit: NASA/Goddard/Debbie Mccallum

<b><a href=""http://www.nasa.gov/audience/formedia/features/MP_Photo_Guidelines.html"" rel=""nofollow"">NASA image use policy</a></b>";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/c921cb6490d825a13a1e4760529413de;2015-04-23;1255.0;2497.0;CC BY-NC-SA;7.21576842851e+16;Hubble 25 NASA Social;https://www.flickr.com/photos/nasahubble/35894531452/in/album-72157684285103700;nasasocial hubblespacetelescope hubble25thanniversary nasagoddardspaceflightcenter hubblesspacetelescopeoperationscontrolcenter operationssupportroom spacetelescopeoperationscontrolcenter hubblesocialmediaevent socialmedia nasa hubble goddard goddardspaceflightcenter
35895493842.0;Jennifer Wiseman Speaks at Hubble 25th Anniversary Image Unveiling;"Dr. Jennifer Wiseman, senior project scientist for the Hubble Space Telescope at NASA, speaks at the Hubble 25th anniversary image debut event on April 23, 2015, at the Newseum in Washington, DC. The anniversary image is of a two-million-year-old cluster of about 3,000 stars called Westerlund 2, named after the astronomer who discovered it in the 1960s. Westerlund 2 is located in the constellation Carina about 20,000 light-years away from Earth. 

Credit: NASA/Aubrey Gemignani";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/2d1641249135d8e611291617d1b1eeeb;2015-04-23;3280.0;4928.0;CC BY-NC-SA;7.21576839065e+16;Hubble 25th Anniversary Image Unveiling;https://www.flickr.com/photos/nasahubble/35895493842/in/album-72157683906514900;hubble25thanniversary hubblespacetelescope jenniferwiseman newseum officialimage westerlund2 washingtondcnewseum hubble25thanniversaryimage hubble25thanniversaryimageunveiling hubble nasa
36046793450.0;M51;"The graceful, winding arms of the majestic spiral galaxy M51 appear like a grand spiral staircase sweeping through space. They are actually long lanes of stars and gas laced with dust. Such striking arms are a hallmark of so-called grand-design spiral galaxies. In M51, also known as the Whirlpool galaxy, these arms serve an important purpose: they are star-formation factories, compressing hydrogen gas and creating clusters of new stars. 

Some astronomers think that the Whirlpool’s arms are particularly prominent because of the effects of a close encounter with NGC 5195, the small, yellowish galaxy at the outermost tip of one of the arms. The compact galaxy appears to be tugging on the arm, the tidal forces from which trigger new star formation. Hubble’s clear view shows that NGC 5195 is passing behind M51. The small galaxy has been gliding past the Whirlpool for hundreds of millions of years.

In Hubble’s captivating image of M51, the red represents infrared light as well as hydrogen within giant star-forming regions. The blue color can be attributed to hot, young stars while the yellow color is from older stars. 

Discovered by Charles Messier in 1773, M51 is located 31 million light-years from Earth in the constellation Canes Venatici. It has an apparent magnitude of 8.4 and can be spotted with a small telescope most easily during May. The Whirlpool galaxy’s beautiful face-on view and closeness to Earth allow astronomers to study a classic spiral galaxy’s structure and star-forming processes.

For more information about Hubble’s observations of M51, see: 
<a href=""http://hubblesite.org/news_release/news/2005-12"" rel=""nofollow"">hubblesite.org/news_release/news/2005-12</a> 
<a href=""http://hubblesite.org/news_release/news/2011-03"" rel=""nofollow"">hubblesite.org/news_release/news/2011-03</a> 
<a href=""http://hubblesite.org/news_release/news/2001-10"" rel=""nofollow"">hubblesite.org/news_release/news/2001-10</a> 
<a href=""http://hubblesite.org/news_release/news/1996-17"" rel=""nofollow"">hubblesite.org/news_release/news/1996-17</a> 

Credit: NASA, ESA, S. Beckwith (STScI), and the Hubble Heritage Team (STScI/AURA)";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/9f65d28dffb15b42a17bf74e7bf1dc76;2005-02-28;7965.0;11477.0;CC BY-NC-SA;7.2157687169e+16;Hubble's Messier Catalog;https://www.flickr.com/photos/nasahubble/36046793450/in/album-72157687169041200;messier hubble hubblespacetelescope nightsky space nasa m51 messier51 whirlpoolgalaxy canesvenatici maysky astronomy galaxy spiralgalaxy ngc5194 granddesignspiral ngc5195companiongalaxy
36443433445.0;M31;"Hubble’s M31 mosaic image, taken by the Panchromatic Hubble Andromeda Treasury (PHAT) program, is shown in context with a ground-based image of the entire galaxy. Despite the size of Hubble’s massive mosaic, it does not span even half of the galaxy. 

For more information on Hubble’s observations of M31, see: 
<a href=""http://hubblesite.org/news_release/news/2015-02"" rel=""nofollow"">hubblesite.org/news_release/news/2015-02</a> 
<a href=""http://hubblesite.org/news_release/news/2012-20"" rel=""nofollow"">hubblesite.org/news_release/news/2012-20</a> 
<a href=""http://hubblesite.org/news_release/news/2012-04"" rel=""nofollow"">hubblesite.org/news_release/news/2012-04</a> 
<a href=""http://hubblesite.org/news_release/news/2012-03"" rel=""nofollow"">hubblesite.org/news_release/news/2012-03</a> 
<a href=""http://hubblesite.org/news_release/news/2011-15"" rel=""nofollow"">hubblesite.org/news_release/news/2011-15</a> 
<a href=""http://hubblesite.org/news_release/news/2005-26"" rel=""nofollow"">hubblesite.org/news_release/news/2005-26</a> 
<a href=""http://hubblesite.org/news_release/news/2003-15"" rel=""nofollow"">hubblesite.org/news_release/news/2003-15</a> 
<a href=""http://hubblesite.org/news_release/news/1993-18"" rel=""nofollow"">hubblesite.org/news_release/news/1993-18</a> 

Image Credit: NASA, ESA, and Z. Levay (STScI/AURA)
PHAT Mosaic Credit: NASA, ESA, J. Dalcanton, B.F. Williams, and L.C. Johnson (University of Washington), the PHAT team, and R. Gendler
Credit for Ground-based Background Image of M31: (c) 2008 R. Gendler, Used with Permission";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/2cb4bb975551bb6002bca0dd19b2ee9d;2014-12-19;3600.0;3600.0;CC BY-NC-SA;7.2157687169e+16;Hubble's Messier Catalog;https://www.flickr.com/photos/nasahubble/36443433445/in/album-72157687169041200;messier hubble hubblespacetelescope nightsky space nasa m31 messier31 andromeda novembersky andromedagalaxy astronomy galaxy spiralgalaxy ngc224 mosaic phat panchromatichubbleandromedatreasuryprogram
27993271906.0;Horsehead Nebula;"Unlike other celestial objects there is no question how the Horsehead Nebula got its name. This iconic silhouette of a horse's head and neck pokes up mysteriously from what look like whitecaps of interstellar foam. The nebula has graced astronomy books ever since its discovery over a century ago. But Hubble's infrared vision shows the horse in a new light. 

The nebula, shadowy in optical light, appears transparent and ethereal when seen at infrared wavelengths. This pillar of tenuous hydrogen gas laced with dust is resisting being eroded away by the radiation from a nearby star. The nebula is a small part of a vast star-forming complex in the constellation Orion. The Horsehead will disintegrate in about 5 million years.

As part of Hubble's 23rd anniversary Horsehead Nebula release, amateur astronomers around the world were invited to send in their Horsehead Nebula photos. Visit the Hubble Heritage Horsehead Image Release (<a href=""http://heritage.stsci.edu/2013/12/supplemental.html"" rel=""nofollow"">heritage.stsci.edu/2013/12/supplemental.html</a>) to view the contributions via Flickr and Tumblr.

For more information, visit:
<a href=""http://hubblesite.org/news_release/news/2013-12"" rel=""nofollow"">hubblesite.org/news_release/news/2013-12</a>

Credit: NASA, ESA, and the Hubble Heritage Team (STScI/AURA)";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/b8891cadb816af354be5a0945530770b;2016-07-01;2826.0;2704.0;CC BY;7.21576698597e+16;Hubble Highlights;https://www.flickr.com/photos/nasahubble/27993271906/in/album-72157669859734000;hubblespacetelescope hubble nasa space astronomy horseheadnebula barnard33 nebula
35608246754.0;M17;"Illuminated by ultraviolet radiation from young, massive stars on the right side of this photograph, M17, also known as the Omega Nebula or Swan Nebula, is one of the largest star-forming regions in the Milky Way galaxy. Hubble’s stunning image of a central portion of the nebula has been colorized to highlight certain wavelengths of light. Green represents oxygen while red reveals hydrogen and infrared light. 

The Omega Nebula was discovered in 1745 by the Swiss astronomer Jean-Philippe Loys de Chéseaux. It is located 5,500 light-years from Earth in the constellation Sagittarius. The nebula has an apparent magnitude of 6 and can be seen with a pair of binoculars. M17, which appears near M16 and M18 in the sky, is best viewed on clear nights in August. 

M17 contains one of our galaxy's youngest star clusters, at only 1 million years old. However, many of the young stars in this cluster are impossible to see because of the gas and dust that surrounds them. The powerful radiation from the young stars evaporates and erodes the dense clouds of cold gas in which new stars form. One such pocket of gas is seen at the center of the brightest region of the nebula (near the bottom of this image) and is about 10 times larger than our solar system. Other dense pockets of gas have formed the remarkable dark features jutting inward from the bottom left corner of the image.

For more information about Hubble’s observations of M17, see:
<a href=""http://hubblesite.org/news_release/news/2002-11"" rel=""nofollow"">hubblesite.org/news_release/news/2002-11</a> 
<a href=""http://hubblesite.org/news_release/news/2003-13"" rel=""nofollow"">hubblesite.org/news_release/news/2003-13</a> 

Credit: NASA, H. Ford (JHU), G. Illingworth (UCSC/LO), M. Clampin (STScI), G. Hartig (STScI), the ACS Science Team, and ESA";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/db29d90637f099e64ccb7a36fb8e5622;2017-08-08;800.0;769.0;CC BY-NC-SA;7.2157687169e+16;Hubble's Messier Catalog;https://www.flickr.com/photos/nasahubble/35608246754/in/album-72157687169041200;messier hubble hubblespacetelescope nightsky space nasa m17 omeganebula swannebula milkyway augustsky sagittarius messier17 astronomy nebula jeanphilippeloysdecheseaux youngstarcluster coldgas ultravioletradiation starformingregion ngc6618
36323997986.0;M13;"Like shiny flakes sparkling in a snow globe, over 100,000 stars whirl within the globular cluster M13, one of the brightest star clusters visible from the Northern Hemisphere. Located 25,000 light-years from Earth with an apparent magnitude of 5.8, this glittering metropolis of stars in the constellation Hercules can be spotted with a pair of binoculars most easily in July.

The English astronomer Edmond Halley, best known for recognizing the periodicity of the comet that bears his name, discovered M13 in 1714. When Charles Messier added M13 to his catalog in 1764, he was convinced that the nebulous object did not contain any stars at all. Because they are so densely packed together, the cluster’s individual stars were not resolved until 1779. Near the core of this cluster, the density of the stellar population is about a hundred times greater than the density in the neighborhood of our sun. These stars are so crowded that they can, at times, run into each other and even form a new star. The resulting “blue stragglers” appear to be younger than the other stars in their immediate vicinity and are of great scientific interest to astronomers. 

Hubble’s composite image of this cluster’s core was created using observations taken between 1999 and 2006 in both visible and infrared wavelengths.

For more information about Hubble’s observations of M13, see:
<a href=""http://hubblesite.org/news_release/news/2008-40"" rel=""nofollow"">hubblesite.org/news_release/news/2008-40</a> 
<a href=""https://www.spacetelescope.org/images/potw1011a/"" rel=""nofollow"">www.spacetelescope.org/images/potw1011a/</a> 

Credit: NASA, ESA, and the Hubble Heritage Team (STScI/AURA)
Acknowledgment: C. Bailyn (Yale University), W. Lewin (Massachusetts Institute of Technology), A. Sarajedini (University of Florida), and W. van Altena (Yale University)";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/bf509112ba9badb6c8fceccd3e958806;2008-11-24;4496.0;4465.0;CC BY-NC-SA;7.2157687169e+16;Hubble's Messier Catalog;https://www.flickr.com/photos/nasahubble/36323997986/in/album-72157687169041200;messier hubble hubblespacetelescope nightsky space nasa m13 hercules julysky messier13 astronomy stars starcluster globularcluster ngc6205 edmundhalley bluestragglers
35971672410.0;M8;"This stunning Hubble image maps the chemical elements in a small region of the Lagoon Nebula known as the Hourglass. Blue represents oxygen, green represents hydrogen and red stands for sulfur. Each of the eerie, tornado-like funnels toward the center of the image is roughly one-half light-year long and both appear to be twisting. The bright star at the bottom right of the image is Herschel 36.

For more information on Hubble’s observations of M8, see:
<a href=""https://www.spacetelescope.org/news/heic1517/"" rel=""nofollow"">www.spacetelescope.org/news/heic1517/</a> 
<a href=""https://www.spacetelescope.org/news/heic1015/"" rel=""nofollow"">www.spacetelescope.org/news/heic1015/</a>
<a href=""https://www.spacetelescope.org/images/potw1120a/"" rel=""nofollow"">www.spacetelescope.org/images/potw1120a/</a>
<a href=""http://hubblesite.org/news_release/news/1996-38"" rel=""nofollow"">hubblesite.org/news_release/news/1996-38</a> 

Credit: A. Caulet (ST-ECF, ESA) and NASA";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/8012e692fadacb9ffd7623c66ed0831b;1997-01-22;753.0;742.0;CC BY-NC-SA;7.2157687169e+16;Hubble's Messier Catalog;https://www.flickr.com/photos/nasahubble/35971672410/in/album-72157687169041200;lagoonnebula hubble hubblespacetelescope space nasa sagittarius nebula astronomy herschel36 dust molecularclouds starformingregion ngc6523 augustsky
28120543406.0;EVA 4 activity on Flight Day 7 to service the Hubble Space Telescope;This wide shot of the Hubble Space Telescope (HST) in Discovery's cargo bay, backdropped over Australia, was taken during the fourth STS-82 spacewalk to service the orbiting observatory. Astronauts Joseph R. Tanner (left, with diagonal red stripes on legs of space suit) and Gregory J. Harbaugh (partially obscured by robot arm) are replacing the Solar Array Drive Electronics (SADE) system in the open bay at the center of the HST.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/de3d17b8bdaf3ebf24931dd13c6ad8bf;2016-07-07;4000.0;3942.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3A;https://www.flickr.com/photos/nasahubble/28120543406/in/album-72157670398668400;hubble hubblespacetelescope nasa servicingmission servicingmission3a sts103
28076621161.0;EVA 3 activity on Flight Day 6 to service the Hubble Space Telescope;This wide shot of the Hubble Space Telescope (HST) in Discovery's cargo bay, backdropped against Australia, was taken during the third STS-82 space walk to service the orbiting observatory. Astronaut Steven L. Smith (left of center)works near the foot restraint of the Remote Manipulator System (RMS). Astronaut Mark C. Lee, payload commander who shared space walk chores with Smith, was out of frame.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/7502fbd47c56add5ff85b0d311726a4f;2016-07-07;3000.0;1980.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3A;https://www.flickr.com/photos/nasahubble/28076621161/in/album-72157670398668400;hubble hubblespacetelescope nasa servicingmission servicingmission3a sts103
36467813655.0;M82;"M82 or the Cigar galaxy, shines brightly at infrared wavelengths and is remarkable for its star formation activity. The Cigar galaxy experiences gravitational interactions with its galactic neighbor, M81, causing it to have an extraordinarily high rate of star formation — a starburst. 

Around the galaxy’s center, young stars are being born 10 times faster than they are inside our entire Milky Way galaxy. Radiation and energetic particles from these newborn stars carve into the surrounding gas, and the resulting galactic wind compresses enough gas to make millions of more stars. The rapid rate of star formation in this galaxy eventually will be self-limiting. When star formation becomes too vigorous, it will consume or destroy the material needed to make more stars. The starburst will then subside, probably in a few tens of millions of years.

M82 was discovered, along with its neighbor M81, by the German astronomer Johann Elert Bode in 1774. Located 12 million light-years from Earth in the constellation Ursa Major, M82 has an apparent magnitude of 8.4 and is best observed in April. Although it is visible as a patch of light with binoculars in the same field of view as M81, larger telescopes are needed in order to resolve the galaxy’s core.

This stunning Hubble image of M82 was assembled using observations at different wavelengths. The red in the image represents hydrogen and infrared light, indicating starburst activity. The blue and greenish-yellow color represent visible wavelengths of light. 

For more information about Hubble’s observations of M82, see:
<a href=""http://hubblesite.org/news_release/news/2006-14"" rel=""nofollow"">hubblesite.org/news_release/news/2006-14</a> 
<a href=""https://www.spacetelescope.org/images/potw1201a/"" rel=""nofollow"">www.spacetelescope.org/images/potw1201a/</a>
<a href=""http://hubblesite.org/news_release/news/2017-42"" rel=""nofollow"">hubblesite.org/news_release/news/2017-42</a>
<a href=""http://hubblesite.org/news_release/news/2008-02"" rel=""nofollow"">hubblesite.org/news_release/news/2008-02</a> 

Credit: NASA, ESA, and the Hubble Heritage Team (STScI/AURA)
Acknowledgment: J. Gallagher (University of Wisconsin), M. Mountain (STScI), and P. Puxley (National Science Foundation)";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/f90c3868a09538f3eec11ab13485e849;2006-04-19;7400.0;9500.0;CC BY-NC-SA;7.2157687169e+16;Hubble's Messier Catalog;https://www.flickr.com/photos/nasahubble/36467813655/in/album-72157687169041200;messier hubble hubblespacetelescope nightsky space nasa cigargalaxy aprilsky m82 messier82 ursamajor astronomy johannelertbode ngc3034 starburstgalaxy galaxy irregulargalaxy
36071385720.0;M104;"This stunning Hubble image of M104, also known as the Sombrero galaxy, is one of the largest mosaics ever assembled from Hubble observations. The hallmark of the nearly edge-on galaxy is a brilliant, white, bulbous core encircled by thick dust lanes comprising the spiral structure of the galaxy. This dust lane is the site of star formation in the galaxy. The center of M104 is thought to be home to a massive black hole. 

Hubble easily resolves the Sombrero galaxy’s rich system of globular clusters, estimated to be nearly 2,000 in number — 10 times more than the number of globular clusters in our Milky Way galaxy. The ages of the clusters are similar to those in the Milky Way, ranging from 10-13 billion years old. Embedded in the bright core of M104 is a smaller disk (not visible in the image), which is tilted relative to the large disk. X-ray emission suggests that there is material falling into the compact core, where a one-billion-solar-mass black hole resides.

With an apparent magnitude of 8, the Sombrero galaxy is beyond the limit of naked-eye visibility but can be spotted through small telescopes most easily during May. M104 is located 28 million light-years away in the constellation Virgo, and with a mass equal to 800 billion suns, it is one of the most massive objects in the Virgo galaxy cluster.  

M104 was discovered in 1781 by the French astronomer and comet hunter Pierre Méchain, one of Charles Messier’s colleagues. 

For more information about Hubble’s observation of M104, see: 
<a href=""http://hubblesite.org/news_release/news/2003-28"" rel=""nofollow"">hubblesite.org/news_release/news/2003-28</a> 

Credit: NASA and the Hubble Heritage Team (STScI/AURA)";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/9364ea5a3334a8e1a2e448fa2a83677a;2003-09-25;6429.0;11472.0;CC BY-NC-SA;7.2157687169e+16;Hubble's Messier Catalog;https://www.flickr.com/photos/nasahubble/36071385720/in/album-72157687169041200;messier hubble hubblespacetelescope nightsky space nasa m104 sombrerogalaxy maysky virgo messier104 astronomy ngc4594 pierremechain galaxy edgeongalaxy
35677890493.0;M92;"This Hubble image of M92’s core is a composite made using observations at visible and infrared wavelengths. Located 27,000 light-years from Earth in the constellation Hercules, this globular cluster — a ball of stars that orbits our galaxy’s core like a satellite — was first discovered by the German astronomer Johann Elert Bode in 1777.

With an apparent magnitude of 6.3, M92 is one of the brightest globular clusters in the Milky Way and is visible to the naked eye under good observing conditions. It can be most easily spotted during the month of July. The cluster is very tightly packed with stars, containing roughly 330,000 stars in total. 

As is characteristic of ancient globular clusters — of which M92 is one of the oldest — the predominant elements within M92 are hydrogen and helium, with only traces of others, so it belongs to a group of metal-poor clusters. To astronomers, metals are all elements heavier than hydrogen and helium.

For more information about Hubble’s observations of M92, see: 
<a href=""http://spacetelescope.org/images/potw1449a/"" rel=""nofollow"">spacetelescope.org/images/potw1449a/</a> 

Credit: ESA/Hubble &amp; NASA
Acknowledgment: Gilles Chapdelaine";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/66043f5f44ed9312832dcdae13a3c1c3;2014-12-08;4090.0;4167.0;CC BY-NC-SA;7.2157687169e+16;Hubble's Messier Catalog;https://www.flickr.com/photos/nasahubble/35677890493/in/album-72157687169041200;messier92 messier hubble hubblespacetelescope nightsky space nasa m92 julysky milkyway hercules astronomy ngc6341 globular globularcluster metalpoor stars starcluster
27411554403.0;Sun set over Java Sea;One of the astronauts aboard the Space Shuttle Columbia photographed this west-looking view featuring the profile of the atmosphere and the setting sun. The shuttle was located over the Java Sea to the south of Kalimantan (Borneo) in Indonesia when this image was acquired. Visible to the right of the setting sun are cloud tops from some thunderstorms. The sun's reflection (bright spot over the setting sun) can be seen off the upper layers of the earth's atmosphere.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/2349b577c07c54cc183f732a0eaa7288;2016-07-01;1960.0;2956.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411554403/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
35878911916.0;Just like home;"Discovered by British astronomer William Herschel over 200 years ago, NGC 2500 lies about 30  million light-years away in the northern constellation of Lynx. As this Hubble Space Telescope image shows, NGC 2500 is a particular kind of spiral galaxy known as a barred spiral, its wispy arms swirling out from a bright, elongated core. 

Barred spirals are actually more common than was once thought. Around two-thirds of all spiral galaxies — including the Milky Way — exhibit these straight bars cutting through their centers. These cosmic structures act as glowing nurseries for newborn stars, and funnel material towards the active core of a galaxy. NGC 2500 is still actively forming new stars, although this process appears to be occurring very unevenly. The upper half of the galaxy — where the spiral arms are slightly better defined — hosts many more star-forming regions than the lower half, as indicated by the bright, dotted islands of light. 

There is another similarity between NGC 2500 and our home galaxy. Together with Andromeda, Triangulum, and many smaller natural satellites, the Milky Way is part of the Local Group of galaxies, a gathering of over 50 galaxies all loosely held together by gravity. NGC 2500 forms a similar group with some of its nearby neighbors, including NGC 2541, NGC 2552, NGC 2537, and the bright, Andromeda-like spiral NGC 2481 (known collectively as the NGC 2841 group).";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/53b03b86f1d4fc05295db33a8087cc91;2217-02-10;961.0;1041.0;CC BY;7.21576677179e+16;Hubble's Latest;https://www.flickr.com/photos/nasahubble/35878911916/in/album-72157667717916600;ngc2500
35667298284.0;Small but significant;"The subject of this Hubble Space Telescope image is a dwarf galaxy named NGC 5949. Thanks to its proximity to Earth — it sits at a distance of around 44 million light-years from us, placing it within the Milky Way’s cosmic neighborhood — NGC 5949 is a perfect target for astronomers to study dwarf galaxies. 

With a mass of about a hundredth that of the Milky Way, NGC 5949 is a relatively bulky example of a dwarf galaxy. Its classification as a dwarf is due to its relatively small number of constituent stars, but the galaxy’s loosely bound spiral arms also place it in the category of barred spirals. This structure is just visible in this image, which shows the galaxy as a bright yet ill-defined pinwheel. Despite its small proportions, NGC 5949’s proximity has meant that its light can be picked up by fairly small telescopes, something that facilitated its discovery by the astronomer William Herschel in 1801.  

Astronomers have run into several cosmological quandaries when it comes to dwarf galaxies like NGC 5949. For example, the distribution of dark matter within dwarfs is quite puzzling (the “cuspy halo” problem), and our simulations of the universe predict that there should be many more dwarf galaxies than we see around us (the “missing satellites” problem).";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/52324e17e6d018da32f8f13006b1f6e0;2017-02-21;543.0;1041.0;CC BY;7.21576677179e+16;Hubble's Latest;https://www.flickr.com/photos/nasahubble/35667298284/in/album-72157667717916600;ngc5949
